快看，那边有个女孩醒了，快去问问发生了什么？,"Mau, bên kia có 1 cô gái đã tỉnh lại, mau hỏi xem có chuyện gì xảy ra?"
坦克6星装备宝箱,Rương Trang Bị Phòng Ngự 6 Sao
敬请期待,Vui lòng đợi
未获得神器,Chưa nhận Thần Khí
西娅和雷欧那完全无法分辨谁是敌谁是友，但是浓雾之中不断传出哀嚎声。,"Thea và Leona hoàn toàn không thể biết ai là bạn và ai là thù, nhưng có một tiếng thút thít liên tục trong màn sương dày đặc."
参与公会建设1次,Xây dựng Bang 1 lần
可拉娜,Korah
爱情宝塔,Bảo Tháp Tình Yêu
【霜冻铠甲】使目标提升15%防御，附加目标数量+1。,"[Giáp Băng] tăng 15% phòng thủ cho mục tiêu, số lượng tướng nhận +1."
攻击敌方全体目标，造成93%魔法伤害，有30%概率附加【风怒】效果，无法行动，持续1回合，状态结束后受到自身生命上限10%的伤害，最大不超过熏攻击力的3倍。,"Tấn công toàn bộ địch, gây 93% sát thương phép, có 30% tỉ lệ gây [Gió Mạnh], không thể hành động, duy trì 1 lượt. Kết thúc trạng thái chịu sát thương bằng 10% tổng HP của bản thân, tối đa không gấp quá 3 lần công của Jana."
"{""幸运转盘""}","{""Vòng Quay May Mắn""}"
升级灵宠<color=#00ff00>突袭</color>技能书。\n<color=#00ff00>一级效果：</color>灵宠触发暴击时，提升自身12%的伤害，持续3秒，冷却6秒\n<color=#00ff00>满级效果：</color>灵宠触发暴击时，提升自身30%的伤害，持续3秒，冷却6秒,"Thăng cấp Linh Sủng Kỹ Năng Thư <color=#00ff00>Đột Tập</color>. \n<color=#00ff00>Hiệu quả cấp 1: </color>Khi Linh Sủng kích phát bạo, bản thân tăng 12% sát thương. Liên tiếp 3s, CD 6s\n<color=#00ff00>Hiệu quả Max cấp: </color>Khi Linh Sủng kích phát bạo, bản thân tăng 30% sát thương. Liên tiếp 3s, CD 6s"
1.多件<color=#ff3b3b>14阶红色2星玉佩</color>可合成\n2.合成有概率失败，放入装备越多成功概率越高,"1. Nhiều <color=#ff3b3b>14 Giai Đỏ Bội 2 Sao</color> có thể hợp thành\n2. Hợp thành có tỉ lệ thất bại. Trang bị đặt vào càng nhiều, tỉ lệ thành công càng cao"
1、每日5时可获得3次基础援助次数<br/>2、每日活跃达到100可额外获得1次助阵次数<br/>3、援助次数不累计,"1. 05:00 mỗi ngày, nhận được 3 lần trợ giúp cơ bản<br/>2. Khi sôi nổi mỗi ngày đạt 100, nhận thêm 1 lần trợ giúp<br/>3. Số lần trợ giúp không được tích lũy."
星痕升级,Tăng cấp Tinh Ngân
祭司品质加成,Hiệu ứng loại Thầy Tế
屠龙刀金灵,Đồ Long Đao Kim Linh
恒秩卡,Thẻ Hằng Trật
神器效果:,Hiệu quả Thần Khí:
绿彩带灵图,Ruy Băng Lục Linh Đồ
1.分解多余的动作时装道具可获得动作精华\n2.动作精华可以升级动作时装等级\n3.动作等级属性仅对动作基础属性加成\n4.动作未激活或未满星，不能进行分解,"1. Phân giải Thời Trang Động Tác thừa nhận Tinh Hoa Động Tác\n2. Tinh Hoa Động Tác dùng nâng cấp Thời Trang Động Tác\n3. Thuộc tính cấp Động Tác chỉ thuộc tính cơ bản Động Tác\n4. Động Tác chưa kích hoạt hoặc chưa đầy sao, không thể phân giải"
我,Ta
魔武,Ma Võ
最强火柴人到底是谁，今日晚21时，荣耀精英赛等着你！{j},"Stickman mạnh nhất là ai? 21h tối nay, Giải Đấu Vinh Diệu đang đợi bạn!{j}"
使用后可激活图鉴<color=#00ff00>\n战力+25000\n生命+15000\n攻击+750\n防御+500\n破甲+500\n</color>\n同时集齐<color=#d77500>【丹阙·天台路崎】，【丹阙·仙山楼阁】，【丹阙·寰海镜清】，【丹阙·祥云掩拥】，【丹阙·琼花玉树】，【丹阙·琪花瑶草】</color>可在<color=#00ff00>【绝世图鉴】</color>中激活绝世套装效果,"Kích hoạt Đồ Giám <color=#00ff00>\nChiến lực +25000\nHP +15000\nCông +750\nThủ +500\nPhá giáp +500\n</color>\nĐủ <color=#d77500>【Đan Khuyết·Thiên Đài Lộ Kỳ】, 【Đan Khuyết·Tiên Sơn Lâu Các】, 【Đan Khuyết·Hoàn Hải Kính Thanh】, 【Đan Khuyết·Tường Vân Yểm Ủng】, 【Đan Khuyết·Quỳnh Hoa Ngọc Thụ】, 【Đan Khuyết·Kỳ Hoa Dao Thảo】</color> có thể đến <color=#00ff00>【Tuyệt Thế Đồ Giám】</color> kích hoạt hiệu quả bộ Tuyệt Thế"
神龙圣印 441级,Thần Long Thánh Ấn Cấp 441
料峭锥,Hàn Chùy
魅蓝哈雷,Harley Lam
天天打怪,Âu Dương
挑战年兽BOSS：5次,Khiêu chiến BOSS Niên Thú: 5 lần
FB分享（三）,FB Chia Sẻ 3
雙葉幼稚園,Trường mẫu giáo Futaba
十六阶以下,16 Giai trở xuống
防具(男),Phòng Cụ (Nam)
阿克斯注意到，又是罗丝的部队开始对前进着的灰烬大军左右穿插，大军的阵型开始出现了混乱……,"Alvine nhận ra lại là quân đội Athena chọc thủng hai cánh bên của đại quân Tro Tàn, khiến đội hình quân Tro Tàn rối loạn..."
燃放1次,1 lượt
<color=#D39D0D>尚</color>在试炼内攻击力和暴击率提升<color=#bde141>24%</color><br/><color=#D39D0D>全体英雄</color>在试炼内攻击力提升<color=#bde141>14000</color>，最大生命值提升<color=#bde141>70000</color>,"<color=#D39D0D>Rai</color> trong Thí Luyện, tăng <color=#bde141>24%</color> tấn công và bạo kích<br/><color=#D39D0D>Toàn bộ tướng</color> trong Thí Luyện, tăng <color=#bde141>14000</color> điểm tấn công và <color=#bde141>70000</color> điểm HP."
碧桉卡,Rylai
傲世邪主,Ngạo Thế Tà Chủ
获得通用或具有阵营专属的【10星装备】,Nhận [Trang bị 10 sao] cơ bản hoặc theo hệ
称号模板18,Module Danh Hiệu 18
最精纯的仙灵始祖血脉，用于给圣仙灵，神圣仙灵吸收，从而进行返祖升阶，晋级<color=#00CCFF>圣仙灵，神圣仙灵</color>,"Dùng cho Thánh Tiên Linh, Thần Thánh Tiên Linh hấp thụ, tấn cấp <color=#00CCFF>Thánh Tiên Linh, Thần Thánh Tiên Linh</color>"
叫我大神,Chấn Hưng
如果说罪恶是一粒沙，那他的眼睛里容不得半粒沙子；如果罪恶是一片海，那他是十足的旱鸭子。,"Nếu nói tội ác là 1 hạt cát, thì trong ánh mắt của hắn không chứa nổi một nửa hạt cát, nếu tội ác là một đại dương, thì hắn là kẻ không biết bơi"
{0}每个试玩英雄只能使用{1}次,{0}Mỗi tướng thử nghiệm chỉ được dùng {1} lần
上品·风火轮,Phong Hỏa Luân-Cao
使用后可激活与提升法宝<color=#ff3b3b>时间穿梭</color>\n激活可加成：\n<color=#00ff00>战力+150000\n生命+100000\n攻击+5000\n防御+2500\n破甲+2500</color><color=#FF0000>\n攻击+1%</color>,Kích hoạt và nâng cấp Pháp Bảo<color=#ff3b3b>Du Hành Thời Gian</color>\nThuộc tính: \n<color=#00ff00>Chiến lực +150000\nHP +100000\nCông +5000\nThủ +2500\nPhá giáp +2500</color><color=#FF0000>\nCông +1%</color>
仙盟4阶经验丹,4 Giai Tiên Minh EXP Đan
巅峰寻宝令免费送！,Tặng miễn phí Đỉnh Phong Tầm Bảo Lệnh!
造成物理伤害时，有25%概率触发连击，再次释放该技能，伤害、控制率降低为初始50%。,"Khi gây sát thương vật lý, có 25% tỉ lệ kích hoạt Liên kích, phóng kỹ năng thêm 1 lần nữa, sát thương và tỉ lệ khống chế giảm 50%."
伤害加深：1%\n伤害减免：1%,Sát thương sâu 1%\nMiễn giảm sát thương 1%
符咒灵晶,Phù Chú Linh Tinh
使用可激活激活<color=#00ff00>战力护符</color>，激活后击杀boss超强战力提升！,"Dùng kích hoạt <color=#00ff00>Chiến Lực Hộ Phù</color>, sau khi kích hoạt kích sát BOSS tăng chiến lực mạnh!"
1.3件<color=#ff3b3b>红色3星</color><color=#ff3b3b>朱雀器灵</color>可合成\n2.带有强化器灵不可参与合成,1. 3 món <color=#ff3b3b>Đỏ 3 Sao</color><color=#ff3b3b> Chu Tước Khí Linh</color> có thể hợp thành\n2. Khí Linh cường hóa không thể tham gia hợp thành
排名变化：下降$1(当前 : $2),Thay đổi xếp hạng: Giảm $1 (Hiện tại: $2)
开启神兽,Mở Thần Thú
九州·诸华,Cửu Châu·Chư Hoa
PVP免伤,Miễn thương PVP
移除,Xóa
技能2等级II-回血,Kỹ năng 2 Cấp 1 - Hồi HP
洪荒时期仙图,Hồng Hoang Thời Kỳ Tiên Đồ
金 玉 满 堂,Kim Ngọc Mãn Đường
惊喜砸蛋仙盟积分排名,Thưởng Tích Điểm Tiên Minh Đập Trứng Vui Vẻ
你的朋友从恶魔的包围中逃了出来。,Bạn của ngươi thoát khỏi vòng vây của ác ma.
浴火之躯,Nóng Bỏng
蝎子普攻,Hạt Tử phổ công
使用物理攻击造成暴击后，100%概率再进行1次普攻（该次普攻不受普攻增强类效果影响），若携带【物连】，则【物连】触发时，伤害提升30%。,"Khi gây sát thương vật lý kèm bạo kích, có 100% tỉ lệ thêm 1 lần công cơ bản (không bị ảnh hưởng bởi các hiệu quả tăng công cơ bản). Nếu mang và kích hoạt [Vật Liên], tăng thêm 30% sát thương."
天仙特卖,Thiên Tiên Ưu Đãi
技能2名字II-附加神圣壁垒,Kỹ năng 2.2 - Thêm Thành lũy thần thánh
使用后流光属性增加<color=#00ff00>生命+2000</color>\n\n可在<color=#00ff00>流光界面</color>使用为流光提升属性,Dùng thuộc tính Lưu Quang tăng <color=#00ff00>HP +2000</color>\n\nDùng tại <color=#00ff00>giao diện Lưu Quang</color> dùng để tăng thuộc tính Lưu Quang
锁妖塔第158层,Tỏa Yêu Tháp Tầng 158
神龙圣印 738级,Thần Long Thánh Ấn Cấp 738
称号·天涯共此时,Danh Hiệu·Thiên Nhai Cộng Thử Thời
充值榜,BXH nạp
释放技能时，可以降低目标10%的破甲，持续3秒,"Khi thi triển kỹ năng, có thể giảm của mục tiêu 10% Phá giáp, liên tục 3s"
密海之末,Tận Cùng Bí Hải
可在<color=#00ff00>魔剑</color>职业技能界面使用，提升<color=#00ff00>基础技能【封魔剑阵】</color>等级:\n<color=#00ff00>1级效果</color>：对目标造成350%的伤害，使目标损失自身5%的生命（PVP有效）\n<color=#00ff00>2级效果</color>：对目标造成的伤害额外提升20%\n<color=#00ff00>3级效果</color>：技能冷却时间减少3秒\n<color=#00ff00>4级效果</color>：永久增加自身2%的闪避率\n<color=#00ff00>5级效果</color>：永久增加自身2%的会心几率\n<color=#00ff00>6级效果</color>：对目标造成525%的水属性伤害+其他属性伤害,"Dùng tại giao diện kỹ năng nghề <color=#00ff00>Ma Kiếm</color>, nâng cấp độ <color=#00ff00>kỹ năng cơ bản【Phong Ma Kiếm Trận】</color>:\n<color=#00ff00>Hiệu quả Lv.1</color>: Với mục tiêu gây ra 350% sát thương. Bản thân mục tiêu mất 5% HP (PVP có hiệu lực)\n<color=#00ff00>Hiệu quả Lv.2</color>: Sát thương gây cho mục tiêu tăng thêm 20%\n<color=#00ff00>Hiệu quả Lv.3</color>: Thời gian CD kỹ năng giảm 3s\n<color=#00ff00>Hiệu quả Lv.4</color>: Tăng vĩnh viễn 2% tỉ lệ né\n<color=#00ff00>Hiệu quả Lv.5</color>: Tăng vĩnh viễn cho mình 2% tỉ lệ Hội Tâm\n<color=#00ff00>Hiệu quả Lv.6</color>: Với mục tiêu gây ra 525% T.Tính Thủy-Sát Thương + sát thương thuộc tính khác"
恢复生命提升至攻击力的174%。,Tăng lượng HP hồi bằng 174% tấn công.
使用可以随机获得除神魔阵营外任意阵营觉醒技21级至30级升级所需材料,"Sử dụng nhận ngẫu nhiên nguyên liệu tăng cấp Thức Tỉnh hệ bất kỳ từ 21 lên 30 (Ngoại trừ hệ Thiên Thần, Ác Quỷ)."
这是本场<color=#0080FF>战争的参战方</color>，可以点击右侧的按钮查看各阵营的<color=#0080FF>备战情况</color>。,"Đây là <color=#0080FF>phe tham chiến của cuộc Chiến Tranh này</color>, có thể bấm vào nút góc phải để xem <color=#0080FF>tình hình chuẩn bị</color> từng trận doanh."
智慧之卷,Sách Trí Tuệ
"1）每次购买花费20元宝,可获得1点积分以及道具奖励\n2）积分可以在积分商城中兑换极品装备\n3）一次性购买50次可以获得更多优惠\n4）每寻宝360次必出一件极品道具或极品装备","1) Mỗi lượt mua tiêu 20 KNB, được nhận 1 điểm tích điểm và thưởng đạo cụ\n2) Tích điểm có thể tại Tiệm Tích Điểm đổi trang bị cực phẩm\n3) 1 lần mua 50 lượt có thể nhận ưu đãi càng nhiều\n4) Cứ tầm bảo 360 lượt chắc chắn ra đạo cụ cực phẩm hoặc trang bị cực phẩm"
赤魂雨夜,Sơn Tùng
鼓舞大师（六）,Đại Sư Cổ Vũ 6
佩戴增加\n生命+120000\n防御+12000\n真气防御+3000\n<color=#FF0000>永久免伤+31%\n总防御永久+1%\n基础生命永久+4%</color>\n\n大幅减少主人受到的伤害，PK、打BOSS必备。,"Mặc tăng \nHP +120000\nThủ +12000\nThủ Chân Khí +3000\n<color=#FF0000>Giảm thương vĩnh viễn+31%\nThủ vĩnh viễn+1%\nHP Cơ Bản vĩnh viễn+4%</color>\n\nGiảm mạnh sát thương nhận vào của chủ nhân. Bắt buộc PK, đánh BOSS."
生命+2%,HP +2%
恢复生命值提升至攻击力的112%。,Hồi lượng HP bằng 112% tấn công.
我方英雄阵营被目标克制时，暴击率<color=#f02e2e>-10%</color>，且<color=#8cb946>50%</color>概率触发<color=#f02e2e>弱击</color>：伤害效果<color=#f02e2e>降低30%</color>,"Khi đồng đội bị địch khắc chế, <color=#f02e2e>-10%</color> bạo kích, có <color=#8cb946>50%</color> tỉ lệ kích hoạt <color=#f02e2e>giảm 30% sát thương</color>"
使用后可激活转盘返利_1元,Kích hoạt Phản Lợi Vòng Quay_1 Vxu
"法宝外观道具，收集<color=#00ff00>20</color>个可在<color=#00ff00>【人物-法宝】</color>中激活<color=#00ff00>【梨花针】</color>\n\n激活后可提升以下属性：\n战力：<color=#00ff00>22000+</color>\n生命提升:<color=#00ff00>24000</color>\n防御提升:<color=#00ff00>400</color>\n破甲提升:<color=#00ff00>600</color>\n攻击加成:<color=#00ff00>1.0%</color>\n\n角色<color=#00ff00>基础攻击</color>越高,激活或升星加成战力越多,可在<color=#00ff00>化形界面</color>更改法宝外形\n\n<color=#ff3b3b>1转后才能激活（150级开启一转）</color>","Đạo cụ ngoại quan Pháp Bảo, thu thập <color=#00ff00>20</color> mảnh tại <color=#00ff00>【Nhân Vật-Pháp Bảo】</color> kích hoạt <color=#00ff00>【Lê Hoa Châm】</color>\n\nThuộc tính sau kích hoạt: \nChiến lực: <color=#00ff00>22000+</color>\nHP tăng: <color=#00ff00>24000</color>\nThủ tăng: <color=#00ff00>400</color>\nPhá giáp tăng: <color=#00ff00>600</color>\nTấn công: <color=#00ff00>1.0%</color>\n\n<color=#00ff00>Công cơ bản</color> nhân vật càng cao, kích hoạt hoặc thăng sao chiến lực càng nhiều, dùng tại <color=#00ff00>giao diện Hóa Hình</color> thay đổi ngoại hình Pháp Bảo\n\n<color=#ff3b3b>1 chuyển mới có thể kích hoạt (cấp 150 mở 1 chuyển)</color>"
可升级,Được tăng cấp
六级雷穿透石,(Lôi)Xuyên Thấu Thạch Lv.6
"{""我的个人伤害："",""个人伤害：""}","{""Sát thương cá nhân của tôi: "", ""Sát thương cá nhân: ""}"
回收装置的意思是，将它从危机四伏的丛林中捡回来。,"Thu thập thiết bị, tức là nhặt lại chúng từ rừng rậm."
地狱,Địa Ngục
打开后可以任意选择以下物品中的一种：<br/>源生符石*1000<br/>高级聆愿卡片*1<br/>聆愿卡片*8<br/>阵营招募卷*1<br/>英雄招募卷*3<br/>24小时金币*4<br/>,Sử dụng để tùy chọn 1 trong các vật phẩm:<br/>Nguyên Sinh Thạch*1000<br/>Thẻ Linh Nguyện Cao*1<br/>Thẻ Linh Nguyện*8<br/>Giấy Triệu Hồi Hệ*1<br/>Giấy Triệu Hồi Tướng*3<br/>Vàng 2h*4<br/>
冒泡,Bong Bóng
